,User.ID,Book.Title,Book.Rating
2989,595,Don Quixote of LA Mancha,9
2990,595,Where I'm Calling from: New and Selected Stories (Vintage Contemporaries),9
2991,595,Cyrano De Bergerac (Bantam Classics),9
2992,595,In Cold Blood (Vintage International),10
2993,595,Writers Dreaming: 26 Writers Talk About Their Dreams and the Creative Process,8
2994,596,The Brothers Karamazov (Vintage Classics),7
2995,596,Song of Solomon (Oprah's Book Club (Paperback)),10
2996,596,Ender's Game (Ender Wiggins Saga (Paperback)),9
2997,614,Voyage of the Dawn Treader,8
2998,618,The Prometheus Deception,6
2999,619,Coronado Conspiracy,8
3000,619,H.M.S. Unseen,7
3001,619,The Passenger,8
3002,619,"The Great Hunt (The Wheel of Time, Book 2)",6
3003,620,"Truth, The",9
3004,620,Os Maias,6
3005,621,S.W.A.T.,7
3006,623,Life on the Road,8
3007,625,The Best Cat Ever,7
3008,625,Solo: On Her Own Adventure,7
3009,625,Mr. Murder,10
3010,625,Dark Labyrinth,9
3011,625,New York Dogs,10
3012,625,Demonlands,9
3013,625,Innocence,10
3014,625,Joy,10
3015,625,Atlas Shrugged,9
3016,625,Quotations from Women on Life,8
3017,626,The Dance,6
3018,626,Pursuit of God,10
3019,626,The Good Earth (Enriched Classics),7
3020,626,Number the Stars (Yearling Newbery),9
3021,626,"A Long Way from Chicago: A Novel in Stories (Newbery Honor Book, 1999)",9
3022,626,I Know This Much Is True,10
3023,628,Hinds' Feet on High Places,7
3024,628,"Woman, Thou Art Loosed: Healing the Wounds of the Past",5
3025,634,To the Nines: A Stephanie Plum Novel,4
3026,638,Talent,2
3027,638,Carrie Pilby (Red Dress Ink (Paperback)),10
3028,638,Free,9
3029,638,Die Lร?ยถwin von Aquitanien. Roman.,10
3030,638,Die Totenwร?ยคscherin.,10
3031,638,Flush. Eine Biographie.,10
3032,638,Venezianisches Finale. Commissario Brunettis erster Fall.,10
3033,638,Das Tagebuch Der Bridget Jones,9
3034,638,Der Geschichtenmacher.,10
3035,638,The Experiment,10
3036,638,Wie Ich Einmal Die Welt Rettete (Beck-Texte Im Dtv),9
3037,638,Die fร?ยผnfte Frau.,10
3038,638,Die falsche Fร?ยคhrte.,10
3039,638,Hang a Thousand Trees with Ribbons: The Story of Phillis Wheatley,10
3040,638,Behind the Scenes at the Museum : A Novel,9
3041,638,Fast Forward,10
3042,638,Hill Towns,10
3043,638,The Witness,10
3044,638,Speaker of Mandarin,8
3045,638,KISS AND TELL (NANCY DREW FILES 104) : KISS AND TELL,10
3046,638,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),8
3047,638,Ten Secrets for the Man in the Mirror,9
3048,638,Player Piano,9
3049,638,Something Happened,10
3050,638,Monster : A Novel (Alex Delaware Novels (Paperback)),10
3051,638,Moon Music (Peter Decker &amp; Rina Lazarus Novels (Paperback)),10
3052,638,STOLEN AFFECTIONS (NANCY DREW FILES 105) : STOLEN AFFECTIONS,8
3053,638,ANYTHING FOR LOVE (NANCY DREW FILES 107) : ANYTHING FOR LOVE (Nancy Drew Files (Paperback)),9
3054,638,COUNTERFEIT CHRISTMAS (NANCY DREW FILES 102) : COUNTERFEIT CHRISTMAS (Nancy Drew Files (Paperback)),9
3055,638,HEART OF ICE (NANCY DREW FILES 103) : HEART OF ICE (Nancy Drew Files (Paperback)),10
3056,638,Prom Dress,9
3057,638,Crossover (Star Trek: The Next Generation),9
3058,638,"The Carnivorous Carnival (A Series of Unfortunate Events, Book 9)",10
3059,638,American Revolutionary (Time Machine No 10),10
3060,638,"Terror on Kabran (Escape from Tenopia, No 3)",8
3061,638,"Tenopia Island (Escape from Tenopia, No 1)",9
3062,638,A Place of Hiding,8
3063,638,Mythology 101 (Questar Fantasy),8
3064,638,The Man Who Japed,7
3065,638,Ringworld Engineers,9
3066,638,Magicnet,10
3067,638,The Quicksilver Screen,10
3068,638,From Doon With Death,10
3069,638,Magic Elizabeth,10
3070,638,"Yours Truly, Shirley",10
3071,638,ROSY'S ROMANCE,9
3072,638,Witch House,7
3073,638,Just As Long As We're Together,10
3074,638,"Junior High Jitters (Junior High, No 1)",9
3075,638,Flesh And Blood,9
3076,638,The Autograph Man: A Novel (Vintage International (Paperback)),10
3077,638,Sisters in Fantasy,7
3078,638,Call of the Wild,10
3079,638,Just a Little Bit Lost,8
3080,639,"The SUSPECT NEXT DOOR NANCY DREW FILES #39 (The Nancy Drew Files Case, No 39)",9
3081,640,Barbary,7
3082,640,"SEARCH FOR DINOSAURS (Time Machine, No 2)",8
3083,640,"Civil War Secret Agent (Time Machine, No 5)",5
3084,641,"Shadowrun: Never Deal With a Dragon (Secrets of Power, No 1)",8
3085,643,Shadowrun: Choose Your Enemies Carefully (Shadowrun (Roc)),5
3086,643,"Shadowrun: Find Your Own Truth (Secrets of Power, Vol 3)",8
3087,643,"Striper Assassin (Shadowrun, 5254)",7
3088,643,Shadowrun: Nosferatu (Shadowrun (Roc)),8
3089,643,Just Compensation (Shadowrun),3
3090,643,"Who Hunts the Hunter (Shadowrun, No 16)",8
3091,643,House of the Sun (Shadowrun),9
3092,643,"Technobabel (Shadowrun , No 31)",9
3093,643,Wolf and Raven (Shadowrun (Roc)),8
3094,643,"The Forever Drug (Shadowrun, No 37)",8
3095,643,Burning Bright (Shadowrun),7
3096,643,"Run Hard, Die Fast (Shadowrun)",9
3097,643,"Into the Shadows (Shadowrun, No. 7)",9
3098,643,"Streets of Blood (Shadowrun, No 8)",8
3099,643,Worlds Without End (Shadowrun),8
3100,643,Night's Pawn (Shadowrun),9
3101,643,"The Burning Time (Shadowrun, 40)",8
3102,643,"Tails You Lose (Shadowrun, No 39)",5
3103,643,The Secret Warriors (Men at War (Hardcover)),7
3104,643,Isaac Asimov's Christmas,7
3105,643,Transvergence,8
3106,643,Area 51: The Sphinx (Area 51 (Paperback)),8
3107,643,Term Limits,8
3108,643,Curious George and the Pizza,8
3109,643,"Girl, Interrupted",8
3110,643,Messiah,8
3111,643,The Firebrand: A Novel,5
3112,643,The Third Witch: A Novel,9
3113,643,Wish You Well,8
3114,643,Diving Bell and the Butterfly,7
3115,643,Whispers,8
3116,643,Der Poet.,5
3117,643,Dunkles Leuchten.,9
3118,643,"Ich, meine Freundin und all diese Mร?ยคnner.",9
3119,643,Was Mร?ยคnner sagen.,8
3120,643,Four To Score (A Stephanie Plum Novel),7
3121,643,The Ultimate Maze Book,2
3122,643,The STAR TREK THE RETURN,8
3123,643,Fat Tuesday (Thomas Black Mysteries),9
3124,643,The Ship Who Sang,7
3125,643,Master of Many Treasures,8
3126,643,Pigs Don't Fly,8
3127,643,Isle of Woman (Geodyssey),8
3128,643,Tale of Two Cities (Watermill Classics),6
3129,643,The Wall,8
3130,643,Push,10
3131,643,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,8
3132,643,B-More Careful,8
3133,643,Champagner und Kamillentee.,7
3134,643,Finstere Grร?ยผnde.,8
3135,643,Potsdamer Ableben.,7
3136,643,Sommer Ende Zwanzig.,8
3137,643,Der kugelrunde Roberto.,8
3138,643,Windmร?ยคhne. ( Ab 10 J.).,9
3139,643,Yeats ist tot! 15 Autoren schreiben einen sehr irischen Roman.,7
3140,643,Ehrensache.,10
3141,643,Das letzte Konzert.,8
3142,643,Sร?ยผden und der Straร?ย?enbahntrinker.,8
3143,643,Alberta empfร?ยคngt einen Liebhaber. Jubilร?ยคums- Edition.,7
3144,643,Precious Moments: What a Wonderful World (Golden Super Shape Book),8
3145,643,"You'Ve Lost Your Marbles, Lickety Spilt",8
3146,643,"The Forgotten Treasure (Book of Mormon Sleuth, Vol. 4)",8
3147,643,"Two of a Kind #19: Surprise, Surprise! (Two of a Kind, 19)",6
3148,643,"Lucky, Lucky Day (Full House Michelle)",8
3149,643,"Meg and the Secret Scrapbook (Always Friends Club, No 1)",8
3150,643,Sheltie Saves The Day (Sheltie),6
3151,643,Elidor,9
3152,643,The Owl Service,6
3153,643,Hexenjagd. Ein Drama in 2 Akten.,9
3154,643,Tod eines Handlungsreisenden.,7
3155,649,El caballero de la armadura oxidada,7
3156,650,A Thousand Acres,7
3157,651,Bailey's Cafe,7
3158,651,The Body on the Beach: A Fethering Mystery (Fethering Mysteries (Hardcover)),5
3159,651,The Analyst,8
3160,651,From This Moment on,6
3161,651,The BRIDE - PROMOTIONAL,8
3162,651,Rising Tides,7
3163,651,Born in Fire,7
3164,651,The Cheese Monkeys : A Novel in Two Semesters,7
3165,651,"South of the Border, West of the Sun",8
3166,651,Mansfield Park (Bantam Classic),7
3167,651,Bagombo Snuff Box: Uncollected Short Fiction,10
3168,651,"God Bless You, Mr. Rosewater or Pearls Before Swine",6
3169,651,The Water-Method Man,8
3170,651,The Neal Pollack Anthology of American Literature: The Collected Writings of Neal Pollack,8
3171,651,Watership Down,8
3172,651,Teach Us to Outgrow Our Madness,7
3173,651,"Uno, Nessuno E Centomila (Fiction, Poetry and Drama)",6
3174,651,Un Giorno Dopo L'altro,6
3175,651,The Safe House,6
3176,651,The Flaming Corsage,7
3177,651,The Scarlet Letter (Dover Thrift Editions),4
3178,651,Ensel und Krete. Ein Mร?ยคrchen aus Zamonien von Hildegunst von Mythenmetz.,7
3179,651,Humans (Neanderthal Parallax),7
3180,651,Have Spacesuit Will Travel,4
3181,651,Bellwether,8
3182,651,Cape Cod,6
3183,651,Dangerous Mourning (William Monk Novels (Paperback)),6
3184,651,Brunswick Gardens (Charlotte &amp; Thomas Pitt Novels (Paperback)),4
3185,657,Rutland Place,7
3186,657,Paragon Walk,6
3187,660,Death in the Devil's Acre,5
3188,677,High Five (A Stephanie Plum Novel),8
3189,678,Potshot,8
3190,678,"I, Vampire",7
3191,683,Guilt by Association,10
3192,685,Privileged Conversation,8
3193,685,The Vampire Princess,7
3194,695,Rita Will: Memoir of a Literary Rabble-Rouser,10
3195,695,"Fire by Night (Refiner's Fire, 2)",5
3196,695,Pastwatch: The Redemption of Christopher Columbus,7
3197,695,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",7
3198,698,The Man Who Planted Trees,8
3199,705,Five Quarters of the Orange,5
3200,707,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",7
3201,707,Partner in Crime,5
3202,707,Celtic Borders,5
3203,708,The Warden (Dover Thrift Editions),8
3204,709,UN Reparti De Asesinos,7
3205,709,Land Girls: Film Tie-In,5
3206,709,En los reinos de taifa,9
3207,709,"Sueno Eterno, El",6
3208,709,"Ella, maldita alma",10
3209,709,Almost blue (Stile libero),10
3210,709,The Secret Language of Men,10
3211,709,Uncle Dynamite,3
3212,709,The Red Badge of Courage (Bantam Classics),7
3213,709,The Nine Tailors,9
3214,709,Undue Influence,9
3215,709,Ein springender Brunnen.,4
3216,709,Die Hexen von Eastwick. Roman.,5
3217,709,Artemis Fowl.,4
3218,709,La Contrebasse,4
3219,709,Sans nouvelles de Gurb,4
3220,709,Eureka Street,10
3221,709,La Lร?ยฉgende d'Henry Smart,10
3222,709,Girl With a Pearl Earring,10
3223,709,Kleine Mordgeschichten fร?ยผr Tierfreunde.,5
3224,709,Anleitung zum Unschuldigsein. Das ร?ย?bungsbuch fร?ยผr ein schlechtes Gewissen.,9
3225,709,Das Superwieb,6
3226,709,Wolfsherz.,10
3227,709,The Passionate Mind: Bringing Up an Intelligent and Creative Child,9
3228,709,The Little Boy Book: A Guide to the First Eight Years,8
3229,709,Follow the River,9
3230,711,Personal History,9
3231,712,The Archivist,9
3232,712,Unless : A Novel,6
3233,712,The Dive From Clausen's Pier (Alex Awards),5
3234,712,A Child Called \It\: One Child's Courage to Survive,6
3235,713,The Strong-Willed Child: Birth Through Adolescence,8
3236,714,A Wing and a Prayer,10
3237,714,"Monster Blood (Goosebumps, No 3)",7
3238,717,"Stay Out of the Basement (Goosebumps, No 2)",6
3239,726,Wednesday Witch,7
3240,726,Juno &amp; Juliet: A Novel,5
3241,726,What to Expect When You Use the Potty (What to Expect Kids),10
3242,726,"Mossflower (Redwall, Book 2)",10
3243,728,Final Target,10
3244,730,Mr. Perfect,5
3245,735,Sleep Tight (Onyx Book),5
3246,735,The Puzzled Heart (Kate Fansler Novels (Hardcover)),4
3247,735,The Hunted,6
3248,735,Mosaic,7
3249,735,The Courtship Gift: A Novel,9
3250,735,Orchid Blues (Holly Barker Novels (Hardcover)),9
3251,735,Warning Signs,8
3252,735,A Christmas Carol (Scholastic Classics),8
3253,735,Chosen Prey,8
3254,735,MY GAL SUNDAY LARGE PRINT : \Henry and Sunday\ Stories,9
3255,735,The Cat Who Tailed a Thief,10
3256,739,"Gone, Baby, Gone: A Novel",10
3257,741,The Great Victorian Collection,9
3258,741,Different Seasons M/TV,8
3259,741,Ein Mann fรผr eine Nacht: Roman (Die Frau in der Gesellschaft),10
3260,741,Das Wร?ยผten der ganzen Welt.,10
3261,741,Design for Dying,9
3262,741,250 Things You Can Do to Make Your Cat Adore You,10
3263,741,Touching from a Distance: Ian Curtis and Joy Division,10
3264,741,D/S: An Anti-Love Story,3
3265,741,Philosopher Looks At Science,8
3266,741,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",10
3267,741,La Musica del Azar,8
3268,741,Bookends : A Novel,10
3269,741,A Map of the World,10
3270,741,Siddhartha,10
3271,741,Julie of the Wolves (Julie of the Wolves),8
3272,741,Buddha of Suburbia,6
3273,743,Snowshoeing,10
3274,744,"Sincerely, Andy Rooney",7
3275,744,How to Lose Friends &amp; Alienate People,7
3276,744,"The Rise and Fall of the House of Barneys: A Family Tale of Chutzpah, Glory, and Greed",8
3277,746,The Private Life of Kim Philby: The Moscow Years,8
3278,746,Who Was Dr.Charlotte Bach?,8
3279,746,The Pretender: How Martin Frankel Fooled the Financial World and Led the Feds on One of the Most Publicized Manhunts in History,8
3280,746,Springs in the Valley,8
3281,753,"The Stranger from Medina: A Novel (Bagdon, Paul. West Texas Sunrise, Bk. 3.)",5
3282,753,The Time It Never Rained,10
3283,753,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),8
3284,753,"Taking Sides: Clashing Views on Controversial Issues in American History, Vol. I",10
3285,753,Mere Christianity,10
3286,753,The Prayer of Jabez Devotional,10
3287,753,Snare of Serpents,10
3288,753,The Last Family,8
3289,753,The Klone and I: A High-Tech Love Story,10
3290,753,The Runaway Jury,10
3291,753,Texas,10
3292,753,She Who Remembers,10
3293,753,Going Overboard,10
3294,753,"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",10
3295,753,Kane &amp; Abel,10
3296,753,"Arrows of the Queen ( The Heralds of Valdemar, Book 1)",10
3297,756,The Unprotected Witness (Laurel-Leaf Books),10
3298,757,Roger Caras' Treasury of Great Cat Stories,5
3299,758,Without Remorse,8
3300,758,The Bear and the Dragon (Jack Ryan Novels),9
3301,758,Throne of Isis,10
3302,759,The Bette Davis Murder Case,8
3303,763,The Absence of Nectar,7
3304,763,La Compagnia,8
3305,763,Found: One Husband (Harlequin Medical Romance),10
3306,763,Alice's Adventures in Wonderland (Penguin Popular Classics),8
3307,765,The Tail of the Tip-Off,10
3308,767,The Woman Next Door,8
3309,769,Clockwork : Or All Wound Up,10
3310,771,Powder Burn (Vintage Crime/Black Lizard),10
3311,774,Trap Line (Vintage Crime/Black Lizard),10
3312,776,The Heart of Justice (Heart of Justice),8
3313,776,Frusciante,7
3314,776,First King of Shannara,9
3315,776,So Far from God: A Novel,10
3316,776,Der Kaiser von Amerika.,8
3317,776,Die Teebarone.,8
3318,777,Jedes Sandkorn ist ein Buchstabe,9
3319,777,"Catherine, Lady wider Willen. Sonderausgabe.",9
3320,778,Atlantis.,9
3321,780,Der Plan von der Abschaffung des Dunkels.,10
3322,782,The Man with the Dancing Eyes,10
3323,785,Jane Eyre,10
3324,786,Tathea,5
3325,786,"Orion Arm: The Rampart Worlds: Book 2 (May, Julian. Rampart Worlds, Bk. 2.)",6
3326,790,The Grey Horse,3
3327,799,The Tragedy of Hamlet Prince of Denmark (Signet Classic Shakespeare Series),8
3328,805,Prince of Whales,8
3329,805,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
3330,805,Camilla (Laurel Leaf Books),7
3331,805,S.: A Novel About the Balkans,9
3332,805,The Bookshop : A Novel,10
3333,805,Kissing the Witch: Old Tales in New Skins,10
3334,805,The DREAMS OUR STUFF IS MADE OF: How Science Fiction Conquered the World,7
3335,805,Selected Poems (Harvest Book),4
3336,805,All Things Wise and Wonderful,9
3337,805,Cruel As the Grave,7
3338,805,Naked Lunch,8
3339,805,Mistress Masham's Repose,8
3340,805,First Book of Swords,10
3341,805,Macbeth,9
3342,805,Q's Legacy,8
3343,805,Night Screams: Twenty-Two Stories of Terror,8
3344,805,Anno Dracula,8
3345,805,How to Sleep Soundly Tonight: 250 Simple and Natural Ways to Prevent Sleeplessness,8
3346,805,Duane's Depressed,10
3347,805,A Grief Observed,8
3348,805,Seeking Wholeness: Insight into the Mystery of Experience,7
3349,805,After the Darkest Hour: How Suffering Begins the Journey to Wisdom,10
3350,805,The Picador Book of the Beach,10
3351,811,La variante di Lรผneburg (Fabula),8
3352,818,The Color of Magic,8
3353,819,Illusions: The Adventures of a Reluctant Messiah,5
3354,819,The Hobbit : The Enchanting Prelude to The Lord of the Rings,5
3355,819,Callahan's Secret,7
3356,819,The Hobbit,5
3357,822,The Stand (The Complete and Uncut Edition),5
3358,824,The Years with Laura Diaz,7
3359,827,Die Fร?ยผnf Tibeter.,5
3360,827,Die Regeln des Glร?ยผcks.,7
3361,827,Mittsommermord. Roman.,10
3362,827,Der Verrat.,10
3363,828,Russendisko.,7
3364,834,Hunde von Riga.,10
3365,834,Holes (Newbery Medal Book),5
3366,834,She's Not What She Seems (Sweet Valley High No. 92),2
3367,834,"Spring Break (Sweet Valley High Super Edition, No 3)",3
3368,834,The Hound of the Baskervilles (Signet Classics (Paperback)),7
3369,834,Second Chance (Left Behind: The Kids #2),3
3370,834,The Vanishings (Left Behind: The Kids #1),3
3371,834,"Happy Birthday, Josefina!: A Springtime Story (American Girls Collection (Paper))",5
3372,835,Josefina's Surprise: A Christmas Story (American Girls Collection (Paper)),5
3373,835,The Stranger (Animorphs (Paperback Numbered)),5
